date,industry,subindustry,type_of_product,generic_product_type,product,price_sar,company,source,url,unit_of_measurement,total_quantity,channel
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Nature's Miracle - Desodorante en aerosol para eliminar olores de mascotas en telas y superficies, aroma a aloe vera, 709 ml",399.00,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-Desodorante-Superficies-eliminador-Mascotas/dp/B0BW9H6MGT/ref=sr_1_121?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-121&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,709.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Pet Odor Eliminator and Stain Remover Carpet Cleaner for Dog Urine and Cat Pee, Professional Strength Enzymatic Solution, Natural Enzymes for Carpet and Hardwood Floors (32oz)",808.57,Amaziing Solutions,amazon,https://www.amazon.com.mx/Amaziing-Solutions-Eliminator-Professional-Enzymatic/dp/B00HV2PVRM/ref=sr_1_126?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-126&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57&xpid=KKhtx62o-un6t,fl oz,32.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Nature's Miracle - Urine Destroyer Plus para gatos, fórmula enzimática para orina severa, 1 galón / 128 oz",729.00,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-Destructor-Resistente-pegajoso/dp/B09KQXK6WQ/ref=sr_1_129?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-129&ufe=app_do%3Aamzn1.fos.1f47693a-e1a6-4b06-ba29-28033858cf82&xpid=KKhtx62o-un6t,fl oz,128.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Eliminador de Manchas y Olores Total Attack 650 ml. - Seguro para Mascotas y Humanos - Eliminador de Manchas y Olores por Orina, Vómito, Heces, Etc.",399.00,HIGH CLEAN MASTER PROTECTION,amazon,https://www.amazon.com.mx/HIGH-CLEAN-MASTER-PROTECTION-Eliminador/dp/B0FL44SVXF/ref=sr_1_131?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-131&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57&xpid=KKhtx62o-un6t,ml,650.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Odorcide 210S Original Spray de Olor para Mascotas, 32 oz",809.00,Company not found,amazon,https://www.amazon.com.mx/Odorcide-210S-Original-Ready-Spray/dp/B01HLYKLI8/ref=sr_1_133?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-133&ufe=app_do%3Aamzn1.fos.db4f1a57-87f1-43c5-9a39-0cdca6036b57&xpid=KKhtx62o-un6t,fl oz,32.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Zero Odor – Eliminador de olores para lavandería, desinfectante y desodorizante – Ideal para ropa de cama de mascotas y ropa de entrenamiento sudorosa – 64 onzas",1762.26,Zero Odor,amazon,https://www.amazon.com.mx/Zero-Odor-desinfectante-desodorizante-entrenamiento/dp/B08B1STRTQ/ref=sr_1_144?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-144&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,fl oz,64.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Nature's Miracle Eliminador de orina para perros, 24 onzas, fórmula enzimática",499.00,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-Eliminador-f%C3%B3rmula-enzim%C3%A1tica/dp/B09Y7PMVHM/ref=sr_1_148?dib=eyJ2IjoiMSJ9.8I9adZg9PW4dGCX_pAPJ_hloBWwuRA7NWC8tDba1XW-w_jXfJW6QqEQsqhCgrCGyqZfuF6riioX3AHkaD9jLXquLIYXguC8mJ7-p2ww6Eie_b1VC5-XP5bFZv_9xk71040T0bmdweSMdJd6Re1zVUWwFe-E-TmuI3ODJNKOnM7kn4mEdDObG1WatXSB_rb3Zx7v7Ur82G5nda9Q9i9roo5ecumds1J5QUNVmN_hNgZa-CuBbWK-c-HxrnCtEpIE_IuFamydjSvHj1GzXj1wLPWFaAtymKXp12Ook63ZhOHg.RsByhyxpCdfZwA_KcmQfrtEqXyGWv4HmHHlqUq2S4Hg&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774940820&sr=8-148&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,fl oz,24.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,10 Litros Creolina Eliminador De Olores Mascota Desinfección,257.00,Chube,amazon,https://www.amazon.com.mx/Litros-Creolina-Eliminador-Mascota-Desinfecci%C3%B3n/dp/B0D3FLNKCY/ref=sr_1_150?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-150&xpid=KKhtx62o-un6t,L,10.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Nature's Miracle - Removedor Oxy de manchas y olores para gatos, 128 oz",1130.03,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-Formula-Destroyer-Remover/dp/B07F8BX3G1/ref=sr_1_156?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-156&ufe=app_do%3Aamzn1.fos.ecf8ea6b-8840-4b28-821b-333c5ba4275b&xpid=KKhtx62o-un6t,fl oz,128.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Nature's Miracle Advanced Platinum No More Spraying, 24 onzas, Ayuda a desalentar la pulverización repetitiva de Gatos",1331.95,Nature's Miracle,amazon,https://www.amazon.com.mx/Natures-Miracle-desalentar-pulverizaci%C3%B3n-repetitiva/dp/B0B29FRXNM/ref=sr_1_159?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-159&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,fl oz,24.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Reboot - Spray para heridas para perros y gatos, alivia infecciones por picazón en la piel, puntos calientes, erupciones, alergias y acné, con plata coloidal calmante, boquilla resistente multiusos (33.8 onzas)",886.86,Immu-nat,amazon,https://www.amazon.com.mx/Reboot-infecciones-calientes-erupciones-resistente/dp/B09VVPLRP5/ref=sr_1_162?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-162&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,fl oz,8.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Genérico Limpiador para El Cuidado De De Gatos Y Perros - Higiene De para Perros Y Gatos, Sin Enjuague (150 Ml) | Eliminadora De Suciedad, Tratamiento Antiolor para Mascotas, Cuidado",160.49,Company not found,amazon,https://www.amazon.com.mx/Gen%C3%A9rico-Limpiador-Cuidado-Gatos-Perros/dp/B0FPQRQQC6/ref=sr_1_167?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-167&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,150.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Cleader De De De Gato - De De Mascota, 150 Ml De Solución Limpia De Profundidad | Higiene De La para Perros Y Gatos, Limpia De Baja, Extracción De Tierra, Tratamien",162.89,Company not found,amazon,https://www.amazon.com.mx/Cleader-Gato-Profundidad-Extracci%C3%B3n-Tratamien/dp/B0FPQN16DR/ref=sr_1_168?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-168&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,150.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Limpiador de Alfombras para Mascotas Y Eliminador de Olores A Orina para Olores Fuertes - Spray Limpiador Enzimático de 128 Oz para Orina de Perros Y Gatos - Limpiador de Manchas para,2013.00,CLEANING HEROES,amazon,https://www.amazon.com.mx/CLEANING-HEROES-Limpiador-Alfombras-Eliminador/dp/B0D33ZCGHN/ref=sr_1_170?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-170&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,fl oz,128.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Eliminador de olores y manchas para el hogar, limpiador ecológico de alfombras para mascotas, elimina olores y previene la marca de orina de perro, botella de spray de 32 onzas sin enzimas",3988.88,Pristine Pet,amazon,https://www.amazon.com.mx/Pristine-Pet-Eliminador-limpiador-ecol%C3%B3gico/dp/B091V43QVR/ref=sr_1_181?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-181&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,fl oz,32.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Bioesque Eliminador Avanzado De Manchas Y Olores, Fórmula Enzimática Y Bacteriana Natural Apta Para Mascotas, Eliminador De Manchas Y Olores Resistente, Seguro En Alfombras, Suelos Duros Y Más, 1 Gal",1088.84,Bioesque,amazon,https://www.amazon.com.mx/Bioesque-Eliminador-Enzim%C3%A1tica-Bacteriana-Resistente/dp/B0BWSXCL8Z/ref=sr_1_184?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-184&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,3785.408,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,"Bioesque Neutralizador De Orina, Fórmula Enzimática Y Bacteriana Natural Apta Para Mascotas, Rompe Al Instante Los Olores De Orina, Ayuda A Prevenir Contratiempos Repetidos, 1 Galón (Paquete De 1)",2067.91,Bioesque,amazon,https://www.amazon.com.mx/Bioesque-Neutralizador-Enzim%C3%A1tica-Bacteriana-Contratiempos/dp/B0BWSXS2H7/ref=sr_1_185?dib=eyJ2IjoiMSJ9.LgKYQ3ow9PkmSx6PCErw5ynYFtoCqh25LEl7r7-_5BR2pkritkVubwU77-bmqwMYEXFcMn2KwZwrM94W01hUJLUSKCdRMBbAUyZcIU6y7uVOelCilHn7WJD3gpy4wXwHuCNxi80tU8-MdV_sa5eZEs0x8DOAyGBH1uF1Y3HcEqPqfMPdYePORRkHujcerth-s0v4cT7xeqneeYoZKJQLdBzex9bO67SqkgMq61EfHBKkNPrPUwupdiZu-V5NPe3MjjVlRJ3QtPCLfLK2WmJwCkSmEqXJgCKZPgUOiosDASI.tR4pqzNjbKc5mpMxZ8UVFJqy1CA1eY_fqJvHEo7QvkQ&dib_tag=se&keywords=desinfectante+para+mascotas&qid=1774941199&sr=8-185&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b&xpid=KKhtx62o-un6t,ml,3785.408,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Cloro Desinfectante con Detergente Clorox para Animales,62.30,Clorox,chedraui,https://www.chedraui.com.mx/cloro-desinfectante-con-detergente-clorox-para-animales-38l-3671769/p,L,3.8,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Limpiador Desinfectante Cloralex Mascotas para Exteriores,35.00,Cloralex,chedraui,https://www.chedraui.com.mx/limpiador-desinfectante-cloralex-mascotas-para-exteriores-950ml-3064325/p,ml,950.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Limpiador Multiusos Desinfectante Animal Planet,60.00,Animal Planet,chedraui,https://www.chedraui.com.mx/limpiador-multiusos-desinfectante-animal-planet-1l-3253957/p,L,1.0,B2C
2026-03-31,Pets,Pets,P3-Desinfectante para mascotas,Desinfectante y limpiador,Limpiador Desinfectante Clarasol Mascotas,24.00,Clarasol,chedraui,https://www.chedraui.com.mx/limpiador-desinfectante-clarasol-mascotas-1l-3881753/p,L,1.0,B2C
2026-03-31,Pets,Pets,P2-Eliminador de olores para mascotas,Eliminador de olores,Lysol® Pet Solutions Spray Desinfectante Antibacterial para Superficies y eliminador de olores 425 g,132.80,Lysol,amazon,https://www.amazon.com.mx/Solutions-Desinfectante-Antibacterial-Superficies-eliminador/dp/B0C252LYDT/ref=sr_1_5?dib=eyJ2IjoiMSJ9.FIN6nJyu6L1dns7EmCqN0JepB-45v0hd5_0ztZdHB69XJHBWuPGHyl96UYL6jZNl28akQOAej6JJGthOsA_mqhvcIG88dTcfOvF9aOBDK1ncLLGe-mQRrS68mZYg26BKobGsoa8y-i_1eN4LlbObXR2ZHv4Mgs6wzIYkscbF6SOnoONCGYI2IV7TylldMbGsNqNp-sQqZIanhXSAiJd4OwxTXroTZ1m9L5XQU-QtA7NGli54ycNagY1KDkgDQikyO42UKS9xgnpcmRH_9c5-YYLrXUW1lrq3_7TErGcGnMQ.RqRq6b6VcbQpdsK4u7QugoBhXrN3DfxVlLNm6oUKTYA&dib_tag=se&keywords=eliminador+de+olores+para+mascotas+spray&qid=1774941903&sr=8-5,g,425.0,B2C
2026-03-31,Pets,Pets,P2-Eliminador de olores para mascotas,Eliminador de olores,Eliminador de Olores Mascotas 250ml | Con Enzimas y Microorganismos Activos | Elimina Mal Olor Perros Gatos | Muebles Alfombras Pisos Cama | AURA BENDITA Pet Odor Destroyer Limpiador Enzimático Perros,377.99,AURA BENDITA,amazon,https://www.amazon.com.mx/Eliminador-Microorganismos-AURA-BENDITA-Enzim%C3%A1tico/dp/B0DW4KQ93P/ref=sr_1_6?dib=eyJ2IjoiMSJ9.FIN6nJyu6L1dns7EmCqN0JepB-45v0hd5_0ztZdHB69XJHBWuPGHyl96UYL6jZNl28akQOAej6JJGthOsA_mqhvcIG88dTcfOvF9aOBDK1ncLLGe-mQRrS68mZYg26BKobGsoa8y-i_1eN4LlbObXR2ZHv4Mgs6wzIYkscbF6SOnoONCGYI2IV7TylldMbGsNqNp-sQqZIanhXSAiJd4OwxTXroTZ1m9L5XQU-QtA7NGli54ycNagY1KDkgDQikyO42UKS9xgnpcmRH_9c5-YYLrXUW1lrq3_7TErGcGnMQ.RqRq6b6VcbQpdsK4u7QugoBhXrN3DfxVlLNm6oUKTYA&dib_tag=se&keywords=eliminador+de+olores+para+mascotas+spray&qid=1774941903&sr=8-6,ml,250.0,B2C
2026-03-31,Pets,Pets,P2-Eliminador de olores para mascotas,Eliminador de olores,"Platina Plus - Eliminador de Olores ENZIMÁTICO Concentrado, Limpiador de Orina de Perros y Gatos, 650ml, para Suelos, Alfombras y Tapicería",290.00,PLATINA,amazon,https://www.amazon.com.mx/Platina-Plus-Eliminador-ENZIM%C3%81TICO-Concentrado/dp/B0FWMK669C/ref=sr_1_8?dib=eyJ2IjoiMSJ9.FIN6nJyu6L1dns7EmCqN0JepB-45v0hd5_0ztZdHB69XJHBWuPGHyl96UYL6jZNl28akQOAej6JJGthOsA_mqhvcIG88dTcfOvF9aOBDK1ncLLGe-mQRrS68mZYg26BKobGsoa8y-i_1eN4LlbObXR2ZHv4Mgs6wzIYkscbF6SOnoONCGYI2IV7TylldMbGsNqNp-sQqZIanhXSAiJd4OwxTXroTZ1m9L5XQU-QtA7NGli54ycNagY1KDkgDQikyO42UKS9xgnpcmRH_9c5-YYLrXUW1lrq3_7TErGcGnMQ.RqRq6b6VcbQpdsK4u7QugoBhXrN3DfxVlLNm6oUKTYA&dib_tag=se&keywords=eliminador+de+olores+para+mascotas+spray&qid=1774941903&sr=8-8&ufe=app_do%3Aamzn1.fos.de93fa6a-174c-4df7-be7c-5bc8e9c5a71b,ml,650.0,B2C
